what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358800158890
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.run",1358800161923
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1358800162825
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358800164923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358800174647
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358800176279
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358800180234
activated,editor,org.deved.antlride.ui,2.1.2.201108281759,"org.deved.antlride.ui.antlrEditor",1358800184829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800193938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800391226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800392487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800396701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800401013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800404722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800407074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800409847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800410778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800465875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800467236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800501687
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1358800502868
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1358800508395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800515370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800518277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800519486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800530338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800531859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800618564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800619663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800899558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358800900895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801224535
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358801226516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801230011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801290588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801290699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801500959
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801502880
activated,editor,org.deved.antlride.ui,2.1.2.201108281759,"org.deved.antlride.ui.antlrEditor",1358801505013
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801505013
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801506238
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801507354
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801508386
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358801509198
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801510909
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801511162
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358801511888
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801512087
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801512333
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358801514064
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801514250
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801514512
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358801515925
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801517541
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801517784
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801520556
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801520557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801521006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801545676
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358801547919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801564168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801606282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801617218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801666598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1358801670012
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801670297
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801670341
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801670474
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801672262
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801672529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358801680016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358801682169
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358801685056
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801685267
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801685528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358801690527
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801693144
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801693145
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358801694558
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801696099
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801696340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358801699895
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358801702056
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801702249
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801702509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358801705528
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801708969
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801708969
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358801709993
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801710228
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801710474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358801713397
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801715296
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801715296
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358801716456
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801716640
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801716894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358801719684
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801723615
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358801723615
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358801724622
activated,editor,org.deved.antlride.ui,2.1.2.201108281759,"org.deved.antlride.ui.antlrEditor",1358801725788
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358801730803
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358801734921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801739795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801811810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801813116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801819038
activated,editor,org.deved.antlride.ui,2.1.2.201108281759,"org.deved.antlride.ui.antlrEditor",1358801820529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801829824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801944965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801946212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801947524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801953687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801955915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801960375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801963566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801968782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801983005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801983758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801985318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801989542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358801991192
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358802006757
activated,editor,org.deved.antlride.ui,2.1.2.201108281759,"org.deved.antlride.ui.antlrEditor",1358802007974
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358802007975
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358802014348
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358802014565
