what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696706999
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1358696707081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696707176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696715221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696725710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696728054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696728927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696732087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696739357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696756958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696761996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696762286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696762973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696797201
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358696799226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696802009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696808449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696814011
started,bundle,org.deved.antlride.antlr,3.2.0.201108281759,"org.deved.antlride.antlr",1358696832802
started,bundle,org.eclipse.draw2d,3.7.2.v20111017-2020,"org.eclipse.draw2d",1358696832857
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1358696833382
started,bundle,org.eclipse.dltk.formatter,3.0.0.v20110609-1525,"org.eclipse.dltk.formatter",1358696833923
started,bundle,org.deved.antlride.formatter,2.1.2.201108281759,"org.deved.antlride.formatter",1358696833924
started,bundle,org.deved.antlride.viz,2.1.2.201108281759,"org.deved.antlride.viz",1358696834491
started,bundle,org.deved.antlride.clapham,0.1.4.201108281759,"org.deved.antlride.clapham",1358696834511
opened,editor,org.deved.antlride.ui,2.1.2.201108281759,"org.deved.antlride.ui.antlrEditor",1358696834548
activated,editor,org.deved.antlride.ui,2.1.2.201108281759,"org.deved.antlride.ui.antlrEditor",1358696834751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696834794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1358696834846
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1358696835137
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358696837262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696842526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696859914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696863411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696863618
activated,editor,org.deved.antlride.ui,2.1.2.201108281759,"org.deved.antlride.ui.antlrEditor",1358696872713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696876442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696891116
started,bundle,org.eclipse.dltk.core.manipulation,3.0.0.v20110609-1525,"org.eclipse.dltk.core.manipulation",1358696898068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696922600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696936120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696959828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696970063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696976394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697017429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697022636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697024705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358697043662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697049731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697049734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697049898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697059762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697069952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697075350
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358697076740
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358697077605
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1358697077975
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1358697078155
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358697078224
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1358697078880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697085718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697117814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697119763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697135104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697137048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697140210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697145540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697145543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697145665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697155378
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358697156692
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1358697157244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697160174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697160477
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358697163978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697168504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697178420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697186336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697189753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358697192467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697195791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697208396
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358697209520
activated,editor,org.deved.antlride.ui,2.1.2.201108281759,"org.deved.antlride.ui.antlrEditor",1358697211656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358697216675
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358697221653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358697224954
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1358697343758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358700902768
