what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1358694928751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695144441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695144445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695147300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695318316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695332160
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1358695334379
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1358695334384
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1358695334421
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1358695334430
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1358695334446
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1358695334486
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1358695334518
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1358695334521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695334854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358695338915
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1358695381785
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110815-1438,"org.eclipse.equinox.frameworkadmin",1358695389103
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110815-1438,"org.eclipse.equinox.simpleconfigurator.manipulator",1358695389203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695395658
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1358695395665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695395942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695506334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695507256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695558686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695561772
error,log,,,"An error occurred while collecting items to be installed",1358695654627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695698842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695698914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695702429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695702578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695705633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358695707522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695717995
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1358695718050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695718313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695784132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695785434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695825531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695828586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695849755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695863001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695882510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695885970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695923848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358695940209
error,log,,,"An error occurred while collecting items to be installed",1358695965912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1358696005229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696041013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696044505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358696063075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696073802
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1358696073809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696074077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696083458
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.300.v20110815-1438,"org.eclipse.equinox.frameworkadmin.equinox",1358696083479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696085812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696087487
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1358696087567
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358696087599
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1358696087940
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1358696087950
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1358696088143
stopped,bundle,org.eclipse.mylyn.pde.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.pde.ui",1358696088145
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1358696088145
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20111213-1754,"org.eclipse.pde.ds.ui",1358696088146
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110928-1516,"org.eclipse.pde.runtime",1358696088146
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1358696088146
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110928-1516,"org.eclipse.pde.ui.templates",1358696088146
stopped,bundle,org.eclipse.rap.ui.launch,1.4.2.20120213-1325,"org.eclipse.rap.ui.launch",1358696088146
stopped,bundle,org.eclipse.rap.ui.templates,1.4.2.20120213-1325,"org.eclipse.rap.ui.templates",1358696088146
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1358696088152
stopped,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1358696088152
stopped,bundle,org.eclipse.ant.launching,1.0.101.v20120110-1739,"org.eclipse.ant.launching",1358696088152
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1358696088152
stopped,bundle,org.eclipse.egit.mylyn.ui,1.3.0.201202151440-r,"org.eclipse.egit.mylyn.ui",1358696088152
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1358696088152
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1358696088152
